proponent	soul	_hypernym
soul	proponent	_hypernym-inv
workman	workmanship	_derivationally_related_form
workmanship	workman	_derivationally_related_form-inv
highwater	tide	_hypernym
tide	highwater	_hypernym-inv
stewart	thespian	_instance_hypernym
thespian	stewart	_instance_hypernym-inv
guitar	ukulele	_hyponym
ukulele	guitar	_hyponym-inv
screener	guard	_hypernym
guard	screener	_hypernym-inv
surge	uprise	_hypernym
uprise	surge	_hypernym-inv
wakefulness	arousal	_hyponym
arousal	wakefulness	_hyponym-inv
wet	water	_hyponym
water	wet	_hyponym-inv
needlework	creation	_hypernym
creation	needlework	_hypernym-inv
symbolization	emblem	_hyponym
emblem	symbolization	_hyponym-inv
wreck	wrecker	_derivationally_related_form
wrecker	wreck	_derivationally_related_form-inv
rug	edging	_has_part
edging	rug	_has_part-inv
almond_extract	seasoning	_hypernym
seasoning	almond_extract	_hypernym-inv
consign	charge	_derivationally_related_form
charge	consign	_derivationally_related_form-inv
please	pleasant	_derivationally_related_form
pleasant	please	_derivationally_related_form-inv
uprise	origination	_derivationally_related_form
origination	uprise	_derivationally_related_form-inv
exasperation	exasperate	_derivationally_related_form
exasperate	exasperation	_derivationally_related_form-inv
councilorship	spot	_hypernym
spot	councilorship	_hypernym-inv
snare	gin	_derivationally_related_form
gin	snare	_derivationally_related_form-inv
protection	activity	_hypernym
activity	protection	_hypernym-inv
stork	wood_stork	_hyponym
wood_stork	stork	_hyponym-inv
platitude	remark	_hypernym
remark	platitude	_hypernym-inv
pushing	push	_derivationally_related_form
push	pushing	_derivationally_related_form-inv
sect	sectarian	_derivationally_related_form
sectarian	sect	_derivationally_related_form-inv
idealist	idealism	_derivationally_related_form
idealism	idealist	_derivationally_related_form-inv
question	interviewer	_derivationally_related_form
interviewer	question	_derivationally_related_form-inv
spike	lacing	_derivationally_related_form
lacing	spike	_derivationally_related_form-inv
grill	preparation	_synset_domain_topic_of
preparation	grill	_synset_domain_topic_of-inv
transportation	navigation	_hyponym
navigation	transportation	_hyponym-inv
grass	bromegrass	_hyponym
bromegrass	grass	_hyponym-inv
smoking	smoke	_derivationally_related_form
smoke	smoking	_derivationally_related_form-inv
framework	pergola	_hyponym
pergola	framework	_hyponym-inv
lessee	holder	_hypernym
holder	lessee	_hypernym-inv
employer	leader	_hypernym
leader	employer	_hypernym-inv
misleader	trickster	_hypernym
trickster	misleader	_hypernym-inv
bulla	pathology	_synset_domain_topic_of
pathology	bulla	_synset_domain_topic_of-inv
panel	panellist	_derivationally_related_form
panellist	panel	_derivationally_related_form-inv
communicator	yeller	_hyponym
yeller	communicator	_hyponym-inv
vanquisher	conquer	_derivationally_related_form
conquer	vanquisher	_derivationally_related_form-inv
torture	suffering	_derivationally_related_form
suffering	torture	_derivationally_related_form-inv
write	pen	_derivationally_related_form
pen	write	_derivationally_related_form-inv
rush	move	_hypernym
move	rush	_hypernym-inv
ration	limit	_hypernym
limit	ration	_hypernym-inv
overrun	inhabit	_hypernym
inhabit	overrun	_hypernym-inv
soul	grunter	_hyponym
grunter	soul	_hyponym-inv
bathe	bathroom	_derivationally_related_form
bathroom	bathe	_derivationally_related_form-inv
sword	tip	_has_part
tip	sword	_has_part-inv
modify	customize	_hyponym
customize	modify	_hyponym-inv
play	act	_derivationally_related_form
act	play	_derivationally_related_form-inv
kill	killer	_derivationally_related_form
killer	kill	_derivationally_related_form-inv
weirdy	sneak	_derivationally_related_form
sneak	weirdy	_derivationally_related_form-inv
fitting	fit	_derivationally_related_form
fit	fitting	_derivationally_related_form-inv
irruption	ingress	_hypernym
ingress	irruption	_hypernym-inv
value	ideal	_hypernym
ideal	value	_hypernym-inv
gut	intestine	_derivationally_related_form
intestine	gut	_derivationally_related_form-inv
season	salt	_hyponym
salt	season	_hyponym-inv
grownup	warmonger	_hyponym
warmonger	grownup	_hyponym-inv
overstate	overstress	_hyponym
overstress	overstate	_hyponym-inv
grapevine	vitis	_member_holonym
vitis	grapevine	_member_holonym-inv
impairment	modification	_hypernym
modification	impairment	_hypernym-inv
purchasing	shopping	_hyponym
shopping	purchasing	_hyponym-inv
law	receiver	_member_of_domain_topic
receiver	law	_member_of_domain_topic-inv
mutineer	mutiny	_derivationally_related_form
mutiny	mutineer	_derivationally_related_form-inv
travesty	burlesque	_derivationally_related_form
burlesque	travesty	_derivationally_related_form-inv
take	tenant	_derivationally_related_form
tenant	take	_derivationally_related_form-inv
store	infrastructure	_hyponym
infrastructure	store	_hyponym-inv
internationality	scope	_hypernym
scope	internationality	_hypernym-inv
combing	hairdressing	_hypernym
hairdressing	combing	_hypernym-inv
washington	seattle	_has_part
seattle	washington	_has_part-inv
plume	web	_has_part
web	plume	_has_part-inv
survive	live	_verb_group
live	survive	_verb_group-inv
digitize	figure	_derivationally_related_form
figure	digitize	_derivationally_related_form-inv
abnormality	deviance	_hyponym
deviance	abnormality	_hyponym-inv
shear	trim	_hypernym
trim	shear	_hypernym-inv
recombination	genetics	_synset_domain_topic_of
genetics	recombination	_synset_domain_topic_of-inv
surpass	outdraw	_hyponym
outdraw	surpass	_hyponym-inv
smash	blast	_derivationally_related_form
blast	smash	_derivationally_related_form-inv
rime	verse	_synset_domain_topic_of
verse	rime	_synset_domain_topic_of-inv
vexation	mistreatment	_hypernym
mistreatment	vexation	_hypernym-inv
management	finance	_hyponym
finance	management	_hyponym-inv
substitute	transposition	_derivationally_related_form
transposition	substitute	_derivationally_related_form-inv
think	pay	_hyponym
pay	think	_hyponym-inv
fuel	fossil_fuel	_hyponym
fossil_fuel	fuel	_hyponym-inv
hoffman	thespian	_instance_hypernym
thespian	hoffman	_instance_hypernym-inv
exabyte	petabyte	_has_part
petabyte	exabyte	_has_part-inv
preserve	refrigerate	_hyponym
refrigerate	preserve	_hyponym-inv
chain	yard	_has_part
yard	chain	_has_part-inv
sparkle	seethe	_hyponym
seethe	sparkle	_hyponym-inv
existentialist_philosophy	existentialist_philosopher	_derivationally_related_form
existentialist_philosopher	existentialist_philosophy	_derivationally_related_form-inv
spot	ambassadorship	_hyponym
ambassadorship	spot	_hyponym-inv
write	scribble	_hyponym
scribble	write	_hyponym-inv
stick	fasten	_hypernym
fasten	stick	_hypernym-inv
finger	extremity	_hypernym
extremity	finger	_hypernym-inv
testify	manifest	_hyponym
manifest	testify	_hyponym-inv
decay	putrefy	_hyponym
putrefy	decay	_hyponym-inv
keep	store	_hyponym
store	keep	_hyponym-inv
strive	striving	_derivationally_related_form
striving	strive	_derivationally_related_form-inv
raid	maraud	_hyponym
maraud	raid	_hyponym-inv
sower	sow	_derivationally_related_form
sow	sower	_derivationally_related_form-inv
ruin	waster	_derivationally_related_form
waster	ruin	_derivationally_related_form-inv
respect	warmness	_hypernym
warmness	respect	_hypernym-inv
amount	insufficiency	_hyponym
insufficiency	amount	_hyponym-inv
checker	tender	_hypernym
tender	checker	_hypernym-inv
flask	bottle	_hypernym
bottle	flask	_hypernym-inv
rede	consult	_hyponym
consult	rede	_hyponym-inv
be	sparkle	_hyponym
sparkle	be	_hyponym-inv
bond	bail	_derivationally_related_form
bail	bond	_derivationally_related_form-inv
plane	inclinometer	_member_of_domain_topic
inclinometer	plane	_member_of_domain_topic-inv
covering	wearable	_hyponym
wearable	covering	_hyponym-inv
steersman	tar	_hypernym
tar	steersman	_hypernym-inv
divorce	disassociation	_derivationally_related_form
disassociation	divorce	_derivationally_related_form-inv
sterilization	cleanup	_hypernym
cleanup	sterilization	_hypernym-inv
extract	maths	_synset_domain_topic_of
maths	extract	_synset_domain_topic_of-inv
top	summit	_derivationally_related_form
summit	top	_derivationally_related_form-inv
surf	shop	_verb_group
shop	surf	_verb_group-inv
bit	drill	_part_of
drill	bit	_part_of-inv
vocalization	yell	_hyponym
yell	vocalization	_hyponym-inv
eat	feeding	_derivationally_related_form
feeding	eat	_derivationally_related_form-inv
perforate	probe	_hyponym
probe	perforate	_hyponym-inv
pop	sound	_hypernym
sound	pop	_hypernym-inv
schadenfreude	germany	_synset_domain_region_of
germany	schadenfreude	_synset_domain_region_of-inv
jock	climber	_hyponym
climber	jock	_hyponym-inv
calyx	whorl	_hypernym
whorl	calyx	_hypernym-inv
whip	cowhide	_hyponym
cowhide	whip	_hyponym-inv
intimidate	scare	_hypernym
scare	intimidate	_hypernym-inv
immorality	unrighteousness	_hyponym
unrighteousness	immorality	_hyponym-inv
tyro	trainee	_hyponym
trainee	tyro	_hyponym-inv
maniac	sufferer	_hypernym
sufferer	maniac	_hypernym-inv
pectoralis	thoracic	_derivationally_related_form
thoracic	pectoralis	_derivationally_related_form-inv
shelf	dresser	_part_of
dresser	shelf	_part_of-inv
recommendation	recommend	_derivationally_related_form
recommend	recommendation	_derivationally_related_form-inv
residency	tenancy	_hyponym
tenancy	residency	_hyponym-inv
reformation	regenerate	_derivationally_related_form
regenerate	reformation	_derivationally_related_form-inv
packer	pack	_derivationally_related_form
pack	packer	_derivationally_related_form-inv
spiral	whorl	_derivationally_related_form
whorl	spiral	_derivationally_related_form-inv
grant	law	_synset_domain_topic_of
law	grant	_synset_domain_topic_of-inv
herald	applaud	_hypernym
applaud	herald	_hypernym-inv
variation	organism	_hypernym
organism	variation	_hypernym-inv
root	sire	_hyponym
sire	root	_hyponym-inv
relegate	proscription	_derivationally_related_form
proscription	relegate	_derivationally_related_form-inv
restrainer	manipulate	_derivationally_related_form
manipulate	restrainer	_derivationally_related_form-inv
mark	marker	_derivationally_related_form
marker	mark	_derivationally_related_form-inv
blow	swing	_hyponym
swing	blow	_hyponym-inv
artifact	covering	_hyponym
covering	artifact	_hyponym-inv
disagreement	dissension	_hyponym
dissension	disagreement	_hyponym-inv
desensitize	stun	_hyponym
stun	desensitize	_hyponym-inv
stingy	scarce	_also_see
scarce	stingy	_also_see-inv
transverse_flute	woodwind_instrument	_hypernym
woodwind_instrument	transverse_flute	_hypernym-inv
legitimize	legitimacy	_derivationally_related_form
legitimacy	legitimize	_derivationally_related_form-inv
feel	touch	_hypernym
touch	feel	_hypernym-inv
ware	trade	_derivationally_related_form
trade	ware	_derivationally_related_form-inv
mining	drive	_member_of_domain_topic
drive	mining	_member_of_domain_topic-inv
arousal	wakefulness	_hypernym
wakefulness	arousal	_hypernym-inv
post	bollard	_hyponym
bollard	post	_hyponym-inv
scrap	scrapper	_derivationally_related_form
scrapper	scrap	_derivationally_related_form-inv
intersection	junction	_hypernym
junction	intersection	_hypernym-inv
terminology	word	_hypernym
word	terminology	_hypernym-inv
beatify	blessedness	_derivationally_related_form
blessedness	beatify	_derivationally_related_form-inv
violate	trespass	_hyponym
trespass	violate	_hyponym-inv
incapacitate	pinion	_hyponym
pinion	incapacitate	_hyponym-inv
utter	sputter	_hyponym
sputter	utter	_hyponym-inv
remember	refer	_hypernym
refer	remember	_hypernym-inv
street_urchin	urchin	_hypernym
urchin	street_urchin	_hypernym-inv
ventilator	respirator	_hyponym
respirator	ventilator	_hyponym-inv
planning	plan	_derivationally_related_form
plan	planning	_derivationally_related_form-inv
need	status	_hypernym
status	need	_hypernym-inv
woman	womanhood	_derivationally_related_form
womanhood	woman	_derivationally_related_form-inv
rest	set	_hypernym
set	rest	_hypernym-inv
wave	movement	_hypernym
movement	wave	_hypernym-inv
upkeep	sustain	_derivationally_related_form
sustain	upkeep	_derivationally_related_form-inv
gap	pass	_hypernym
pass	gap	_hypernym-inv
sparkle	sparkler	_derivationally_related_form
sparkler	sparkle	_derivationally_related_form-inv
relieve	meliorate	_hypernym
meliorate	relieve	_hypernym-inv
hardiness	dare	_derivationally_related_form
dare	hardiness	_derivationally_related_form-inv
hindu	hindi	_derivationally_related_form
hindi	hindu	_derivationally_related_form-inv
fornicator	rounder	_hypernym
rounder	fornicator	_hypernym-inv
factor	cause	_hypernym
cause	factor	_hypernym-inv
condense	contraction	_derivationally_related_form
contraction	condense	_derivationally_related_form-inv
foodstuff	nutrient	_hypernym
nutrient	foodstuff	_hypernym-inv
process	increment	_hyponym
increment	process	_hyponym-inv
contemplative	soul	_hypernym
soul	contemplative	_hypernym-inv
toiler	travail	_derivationally_related_form
travail	toiler	_derivationally_related_form-inv
republic	democratize	_derivationally_related_form
democratize	republic	_derivationally_related_form-inv
zoom	wallow	_hyponym
wallow	zoom	_hyponym-inv
nuke	bombard	_hypernym
bombard	nuke	_hypernym-inv
stitching	handicraft	_hypernym
handicraft	stitching	_hypernym-inv
exchange	commutation	_derivationally_related_form
commutation	exchange	_derivationally_related_form-inv
emir	africa	_synset_domain_region_of
africa	emir	_synset_domain_region_of-inv
piroxicam	nsaid	_hypernym
nsaid	piroxicam	_hypernym-inv
stimulate	provocation	_derivationally_related_form
provocation	stimulate	_derivationally_related_form-inv
sponsor	shopper	_derivationally_related_form
shopper	sponsor	_derivationally_related_form-inv
debtor	defaulter	_hyponym
defaulter	debtor	_hyponym-inv
char	carbon	_hypernym
carbon	char	_hypernym-inv
toughness	temper	_derivationally_related_form
temper	toughness	_derivationally_related_form-inv
vibrate	thrill	_derivationally_related_form
thrill	vibrate	_derivationally_related_form-inv
tyrant	tyrannize	_derivationally_related_form
tyrannize	tyrant	_derivationally_related_form-inv
commendation	plaudits	_hyponym
plaudits	commendation	_hyponym-inv
legume	garbanzo	_hyponym
garbanzo	legume	_hyponym-inv
fracture	trauma	_hypernym
trauma	fracture	_hypernym-inv
support	step	_hyponym
step	support	_hyponym-inv
bohemia	pack	_hypernym
pack	bohemia	_hypernym-inv
inexplicit	covert	_also_see
covert	inexplicit	_also_see-inv
roman_empire	africa	_part_of
africa	roman_empire	_part_of-inv
chime	sound	_hypernym
sound	chime	_hypernym-inv
state	sri_lanka	_instance_hyponym
sri_lanka	state	_instance_hyponym-inv
awkward	maladroit	_also_see
maladroit	awkward	_also_see-inv
privatize	manufacture	_synset_domain_topic_of
manufacture	privatize	_synset_domain_topic_of-inv
wall	edifice	_part_of
edifice	wall	_part_of-inv
limitation	trammel	_derivationally_related_form
trammel	limitation	_derivationally_related_form-inv
urgency	pressure	_hyponym
pressure	urgency	_hyponym-inv
axiom	logic	_synset_domain_topic_of
logic	axiom	_synset_domain_topic_of-inv
mutation	mutate	_derivationally_related_form
mutate	mutation	_derivationally_related_form-inv
produce	tiller	_hyponym
tiller	produce	_hyponym-inv
bust	ruin	_hypernym
ruin	bust	_hypernym-inv
frame	framework	_hypernym
framework	frame	_hypernym-inv
badness	unworthiness	_hyponym
unworthiness	badness	_hyponym-inv
confect	sweet	_hypernym
sweet	confect	_hypernym-inv
toggle_switch	toggle	_derivationally_related_form
toggle	toggle_switch	_derivationally_related_form-inv
falcon	hawk	_hypernym
hawk	falcon	_hypernym-inv
prejudice	predetermine	_derivationally_related_form
predetermine	prejudice	_derivationally_related_form-inv
trademark	elavil	_member_of_domain_usage
elavil	trademark	_member_of_domain_usage-inv
mediate	mediation	_derivationally_related_form
mediation	mediate	_derivationally_related_form-inv
generator	generate	_derivationally_related_form
generate	generator	_derivationally_related_form-inv
taxonomical	taxonomy	_derivationally_related_form
taxonomy	taxonomical	_derivationally_related_form-inv
check	stoppage	_derivationally_related_form
stoppage	check	_derivationally_related_form-inv
zealot	dogmatist	_hyponym
dogmatist	zealot	_hyponym-inv
rhinoceros	venture	_hypernym
venture	rhinoceros	_hypernym-inv
seasoning	garlic_salt	_hyponym
garlic_salt	seasoning	_hyponym-inv
linguistics	theme	_member_of_domain_topic
theme	linguistics	_member_of_domain_topic-inv
convulsion	convulse	_derivationally_related_form
convulse	convulsion	_derivationally_related_form-inv
resolve	settle	_derivationally_related_form
settle	resolve	_derivationally_related_form-inv
winnow	take	_hypernym
take	winnow	_hypernym-inv
navigation	navigational	_derivationally_related_form
navigational	navigation	_derivationally_related_form-inv
deviance	abnormality	_hypernym
abnormality	deviance	_hypernym-inv
amphibious_landing	landing	_hypernym
landing	amphibious_landing	_hypernym-inv
holograph	picture	_hypernym
picture	holograph	_hypernym-inv
decay	spoiling	_hyponym
spoiling	decay	_hyponym-inv
psyche	piloting	_derivationally_related_form
piloting	psyche	_derivationally_related_form-inv
propagandist	propaganda	_derivationally_related_form
propaganda	propagandist	_derivationally_related_form-inv
willing	compliant	_also_see
compliant	willing	_also_see-inv
interchange	reciprocation	_derivationally_related_form
reciprocation	interchange	_derivationally_related_form-inv
recompense	remunerate	_derivationally_related_form
remunerate	recompense	_derivationally_related_form-inv
outweigh	surpass	_hypernym
surpass	outweigh	_hypernym-inv
interposition	interpolate	_derivationally_related_form
interpolate	interposition	_derivationally_related_form-inv
stress	accentuation	_hyponym
accentuation	stress	_hyponym-inv
connexion	jumper	_hyponym
jumper	connexion	_hyponym-inv
growth	pathology	_synset_domain_topic_of
pathology	growth	_synset_domain_topic_of-inv
traverse	walk	_hyponym
walk	traverse	_hyponym-inv
sloppiness	negligence	_hyponym
negligence	sloppiness	_hyponym-inv
student	studentship	_derivationally_related_form
studentship	student	_derivationally_related_form-inv
glorification	proclaim	_derivationally_related_form
proclaim	glorification	_derivationally_related_form-inv
proscription	excommunication	_hyponym
excommunication	proscription	_hyponym-inv
disgust	sicken	_derivationally_related_form
sicken	disgust	_derivationally_related_form-inv
evasion	misrepresentation	_hypernym
misrepresentation	evasion	_hypernym-inv
percipient	spotter	_hyponym
spotter	percipient	_hyponym-inv
os	endoskeleton	_part_of
endoskeleton	os	_part_of-inv
chemistry	radical	_member_of_domain_topic
radical	chemistry	_member_of_domain_topic-inv
artifact	block	_hyponym
block	artifact	_hyponym-inv
typify	mean	_hypernym
mean	typify	_hypernym-inv
shift	lurch	_derivationally_related_form
lurch	shift	_derivationally_related_form-inv
parterre	seats	_hypernym
seats	parterre	_hypernym-inv
petrol	vaporize	_derivationally_related_form
vaporize	petrol	_derivationally_related_form-inv
muddiness	distraction	_hyponym
distraction	muddiness	_hyponym-inv
scoring	rating	_hypernym
rating	scoring	_hypernym-inv
vessel	sterilizer	_hyponym
sterilizer	vessel	_hyponym-inv
tune	glissando	_hyponym
glissando	tune	_hyponym-inv
roomer	board	_derivationally_related_form
board	roomer	_derivationally_related_form-inv
work	minister	_hyponym
minister	work	_hyponym-inv
parkland	tract	_hypernym
tract	parkland	_hypernym-inv
be	lie	_hyponym
lie	be	_hyponym-inv
digit	member	_hypernym
member	digit	_hypernym-inv
classifier	thinker	_hypernym
thinker	classifier	_hypernym-inv
invader	occupy	_derivationally_related_form
occupy	invader	_derivationally_related_form-inv
submit	submitter	_derivationally_related_form
submitter	submit	_derivationally_related_form-inv
capitalize	write	_hypernym
write	capitalize	_hypernym-inv
retell	fiction	_derivationally_related_form
fiction	retell	_derivationally_related_form-inv
lagos	port	_instance_hypernym
port	lagos	_instance_hypernym-inv
home	kitchen	_has_part
kitchen	home	_has_part-inv
pursuance	pursue	_derivationally_related_form
pursue	pursuance	_derivationally_related_form-inv
score	orchestrate	_hyponym
orchestrate	score	_hyponym-inv
rage	storm	_derivationally_related_form
storm	rage	_derivationally_related_form-inv
reverence	worship	_derivationally_related_form
worship	reverence	_derivationally_related_form-inv
industrialize	change	_hypernym
change	industrialize	_hypernym-inv
travel	pass	_hyponym
pass	travel	_hyponym-inv
storehouse	granary	_hyponym
granary	storehouse	_hyponym-inv
assets	possession	_hypernym
possession	assets	_hypernym-inv
disqualify	disqualification	_derivationally_related_form
disqualification	disqualify	_derivationally_related_form-inv
nut	kola_nut	_hyponym
kola_nut	nut	_hyponym-inv
device	machine	_hyponym
machine	device	_hyponym-inv
mission	missioner	_derivationally_related_form
missioner	mission	_derivationally_related_form-inv
course	sweet	_hyponym
sweet	course	_hyponym-inv
statistician	statistics	_derivationally_related_form
statistics	statistician	_derivationally_related_form-inv
railroad	railway	_derivationally_related_form
railway	railroad	_derivationally_related_form-inv
rotary_actuator	actuator	_hypernym
actuator	rotary_actuator	_hypernym-inv
run	thawing	_derivationally_related_form
thawing	run	_derivationally_related_form-inv
capsular	capsule	_derivationally_related_form
capsule	capsular	_derivationally_related_form-inv
unjustness	unjust	_derivationally_related_form
unjust	unjustness	_derivationally_related_form-inv
immobilize	restrict	_hypernym
restrict	immobilize	_hypernym-inv
pain	painfulness	_derivationally_related_form
painfulness	pain	_derivationally_related_form-inv
hanging	execution	_hypernym
execution	hanging	_hypernym-inv
soil	stain	_derivationally_related_form
stain	soil	_derivationally_related_form-inv
masculine	manly	_also_see
manly	masculine	_also_see-inv
taro	root	_hypernym
root	taro	_hypernym-inv
crowd	gathering	_hypernym
gathering	crowd	_hypernym-inv
brassiere	strap	_has_part
strap	brassiere	_has_part-inv
theism	monotheism	_hyponym
monotheism	theism	_hyponym-inv
toyon	shrub	_hypernym
shrub	toyon	_hypernym-inv
datum	reading	_hyponym
reading	datum	_hyponym-inv
restraint	tether	_hyponym
tether	restraint	_hyponym-inv
designate	mission	_derivationally_related_form
mission	designate	_derivationally_related_form-inv
smuggle	smuggler	_derivationally_related_form
smuggler	smuggle	_derivationally_related_form-inv
pass	passing	_derivationally_related_form
passing	pass	_derivationally_related_form-inv
cager	jock	_hypernym
jock	cager	_hypernym-inv
truss	fagot	_hyponym
fagot	truss	_hyponym-inv
parent	rear	_derivationally_related_form
rear	parent	_derivationally_related_form-inv
reality	substantial	_derivationally_related_form
substantial	reality	_derivationally_related_form-inv
refrain	vocal	_part_of
vocal	refrain	_part_of-inv
pesticide	insecticide	_hyponym
insecticide	pesticide	_hyponym-inv
towrope	line	_hypernym
line	towrope	_hypernym-inv
produce	laminate	_hyponym
laminate	produce	_hyponym-inv
point	awl	_part_of
awl	point	_part_of-inv
use	influence	_hypernym
influence	use	_hypernym-inv
omission	exclusion	_hyponym
exclusion	omission	_hyponym-inv
commanding_officer	command	_derivationally_related_form
command	commanding_officer	_derivationally_related_form-inv
oppose	withstand	_hyponym
withstand	oppose	_hyponym-inv
bond	adhesive	_derivationally_related_form
adhesive	bond	_derivationally_related_form-inv
reckon	soothsayer	_derivationally_related_form
soothsayer	reckon	_derivationally_related_form-inv
swing	train	_hypernym
train	swing	_hypernym-inv
proportion	symmetry	_derivationally_related_form
symmetry	proportion	_derivationally_related_form-inv
mosey	stroll	_derivationally_related_form
stroll	mosey	_derivationally_related_form-inv
relax	change	_hypernym
change	relax	_hypernym-inv
onslaught	attack	_derivationally_related_form
attack	onslaught	_derivationally_related_form-inv
view	think	_derivationally_related_form
think	view	_derivationally_related_form-inv
withers	sheep	_part_of
sheep	withers	_part_of-inv
tell	inform	_hypernym
inform	tell	_hypernym-inv
isosorbide	medicine	_hypernym
medicine	isosorbide	_hypernym-inv
couch_potato	loafer	_hypernym
loafer	couch_potato	_hypernym-inv
politics	catechism	_member_of_domain_topic
catechism	politics	_member_of_domain_topic-inv
glide	slue	_hyponym
slue	glide	_hyponym-inv
envy	want	_hypernym
want	envy	_hypernym-inv
aggression	intimidation	_hyponym
intimidation	aggression	_hyponym-inv
estrangement	dislike	_hypernym
dislike	estrangement	_hypernym-inv
tending	treatment	_hyponym
treatment	tending	_hyponym-inv
wearable	loungewear	_hyponym
loungewear	wearable	_hyponym-inv
jak	jackfruit_tree	_part_of
jackfruit_tree	jak	_part_of-inv
judgment	justice	_hyponym
justice	judgment	_hyponym-inv
restriction	stipulation	_hyponym
stipulation	restriction	_hyponym-inv
right	entree	_hyponym
entree	right	_hyponym-inv
lessen	vaporize	_hyponym
vaporize	lessen	_hyponym-inv
series	contest	_hypernym
contest	series	_hypernym-inv
strike	touch	_hypernym
touch	strike	_hypernym-inv
interbreed	miscegenation	_derivationally_related_form
miscegenation	interbreed	_derivationally_related_form-inv
powerfulness	sway	_hyponym
sway	powerfulness	_hyponym-inv
symbol	stigma	_hyponym
stigma	symbol	_hyponym-inv
bull	pratfall	_hypernym
pratfall	bull	_hypernym-inv
mount	mountaineer	_hyponym
mountaineer	mount	_hyponym-inv
sodality	brother	_derivationally_related_form
brother	sodality	_derivationally_related_form-inv
storage	retention	_hypernym
retention	storage	_hypernym-inv
crusher	crush	_derivationally_related_form
crush	crusher	_derivationally_related_form-inv
verify	attest	_hyponym
attest	verify	_hyponym-inv
decline	status	_hypernym
status	decline	_hypernym-inv
snog	smack	_hyponym
smack	snog	_hyponym-inv
tx	el_paso	_has_part
el_paso	tx	_has_part-inv
outgrowth	emerge	_derivationally_related_form
emerge	outgrowth	_derivationally_related_form-inv
sputter	sputtering	_derivationally_related_form
sputtering	sputter	_derivationally_related_form-inv
unhappy	unhappiness	_derivationally_related_form
unhappiness	unhappy	_derivationally_related_form-inv
spear	barb	_has_part
barb	spear	_has_part-inv
unionization	unionize	_derivationally_related_form
unionize	unionization	_derivationally_related_form-inv
glory	glorify	_derivationally_related_form
glorify	glory	_derivationally_related_form-inv
grapevine	vine	_hypernym
vine	grapevine	_hypernym-inv
revelry	tear	_hyponym
tear	revelry	_hyponym-inv
sermon	prophesy	_derivationally_related_form
prophesy	sermon	_derivationally_related_form-inv
pair	yoke	_derivationally_related_form
yoke	pair	_derivationally_related_form-inv
zip	speeding	_derivationally_related_form
speeding	zip	_derivationally_related_form-inv
signification	signified	_hyponym
signified	signification	_hyponym-inv
exile	outlander	_hypernym
outlander	exile	_hypernym-inv
dakota	south_dakota	_has_part
south_dakota	dakota	_has_part-inv
calculate	computing	_derivationally_related_form
computing	calculate	_derivationally_related_form-inv
smell	stink	_hyponym
stink	smell	_hyponym-inv
protagonism	support	_hypernym
support	protagonism	_hypernym-inv
playfulness	sauciness	_hyponym
sauciness	playfulness	_hyponym-inv
corporal_punishment	punishment	_hypernym
punishment	corporal_punishment	_hypernym-inv
compound	heterodyne	_hyponym
heterodyne	compound	_hyponym-inv
spurt	spout	_derivationally_related_form
spout	spurt	_derivationally_related_form-inv
solid	pulverization	_hyponym
pulverization	solid	_hyponym-inv
survey	study	_hypernym
study	survey	_hypernym-inv
prohibition	suppress	_derivationally_related_form
suppress	prohibition	_derivationally_related_form-inv
toll_plaza	tract	_hypernym
tract	toll_plaza	_hypernym-inv
prickle	tingling	_derivationally_related_form
tingling	prickle	_derivationally_related_form-inv
secure	fixed	_also_see
fixed	secure	_also_see-inv
trace	huntsman	_derivationally_related_form
huntsman	trace	_derivationally_related_form-inv
hairdressing	toiletry	_hypernym
toiletry	hairdressing	_hypernym-inv
arrowhead	point	_hypernym
point	arrowhead	_hypernym-inv
tease	pheasant	_hypernym
pheasant	tease	_hypernym-inv
worthiness	worthy	_derivationally_related_form
worthy	worthiness	_derivationally_related_form-inv
supply	edge	_hyponym
edge	supply	_hyponym-inv
retard	simpleton	_hypernym
simpleton	retard	_hypernym-inv
limp	limper	_derivationally_related_form
limper	limp	_derivationally_related_form-inv
roll	hotdog_bun	_hyponym
hotdog_bun	roll	_hyponym-inv
fading	weakening	_hypernym
weakening	fading	_hypernym-inv
infestation	overrun	_derivationally_related_form
overrun	infestation	_derivationally_related_form-inv
fry	cook	_hypernym
cook	fry	_hypernym-inv
morphologically	incinerate	_derivationally_related_form
incinerate	morphologically	_derivationally_related_form-inv
hull	rib	_has_part
rib	hull	_has_part-inv
miscarriage	failure	_hypernym
failure	miscarriage	_hypernym-inv
fascination	trance	_derivationally_related_form
trance	fascination	_derivationally_related_form-inv
salesperson	employee	_hypernym
employee	salesperson	_hypernym-inv
official	adjudicator	_hypernym
adjudicator	official	_hypernym-inv
falsify	refutation	_derivationally_related_form
refutation	falsify	_derivationally_related_form-inv
sound	trump	_hyponym
trump	sound	_hyponym-inv
euphemism	movement	_member_of_domain_usage
movement	euphemism	_member_of_domain_usage-inv
outsell	surpass	_hypernym
surpass	outsell	_hypernym-inv
acknowledgment	notice	_derivationally_related_form
notice	acknowledgment	_derivationally_related_form-inv
subordinate	underling	_derivationally_related_form
underling	subordinate	_derivationally_related_form-inv
unit	crew	_hyponym
crew	unit	_hyponym-inv
set	regulate	_hyponym
regulate	set	_hyponym-inv
tiller	harrow	_hyponym
harrow	tiller	_hyponym-inv
run	spread	_also_see
